"pair_id","pair_label","source_group","family","genus","n_sequences","n_species","n_pair_scorable","pair_scorable_fraction","forward_median_penalty","reverse_median_penalty","pair_median_penalty","pair_p90_penalty","perfect_match_fraction_among_scorable","terminal_3_mismatch_fraction_among_scorable"
"ZBJ_ART","ZBJ-Art","Lepidoptera","Geometridae","Erannis",1,1,1,1,18.45,185.3,203.75,203.75,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Geometridae","Jankowskia",1,1,1,1,3.1,0,3.1,3.1,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Geometridae","Xanthabraxas",1,1,1,1,0,30.1,30.1,30.1,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Hepialidae","Thitarodes",1,1,1,1,0,176.75,176.75,176.75,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Hesperiidae","Abraximorpha",1,1,1,1,0,39.55,39.55,39.55,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Hesperiidae","Coladenia",1,1,1,1,0,18.15,18.15,18.15,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Hesperiidae","Erynnis",1,1,1,1,0,6.95,6.95,6.95,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Hesperiidae","Gerosis",1,1,1,1,4.3,18.15,22.45,22.45,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Hesperiidae","Hasora",1,1,1,1,3.55,0,3.55,3.55,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Hesperiidae","Lotongus",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Hesperiidae","Megathymus",1,1,1,1,0,21.4,21.4,21.4,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Hesperiidae","Tagiades",1,1,1,1,30.1,6.45,36.55,36.55,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Lasiocampidae","Dendrolimus",1,1,1,1,3.55,0,3.55,3.55,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Limacodidae","Iragoides",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Limacodidae","Scopelodes",1,1,1,1,0,11.75,11.75,11.75,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Lycaenidae","Ahlbergia",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Lycaenidae","Catochrysops",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Lycaenidae","Coreana",1,1,1,1,0,100.4,100.4,100.4,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Noctuidae","Acronicta",2,2,2,1,24.875,20.725,45.6,49.64,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Noctuidae","Athetis",2,1,2,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Noctuidae","Ctenoplusia",1,1,1,1,22.4,0,22.4,22.4,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Noctuidae","Helicoverpa",1,1,1,1,0,187.95,187.95,187.95,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Noctuidae","Mythimna",2,2,2,1,0,18.15,18.15,18.15,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Noctuidae","Sarbanissa",1,1,1,1,22.4,11.55,33.95,33.95,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Noctuidae","Spodoptera",39,1,39,1,0,18.15,18.15,18.15,0,0.0256410256410256
"ZBJ_ART","ZBJ-Art","Lepidoptera","Noctuidae","Striacosta",1,1,1,1,18.45,50.2,68.65,68.65,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Notodontidae","Clostera",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Notodontidae","Uropyia",1,1,1,1,0,12.05,12.05,12.05,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Apatura",1,1,1,1,22.4,50.2,72.6,72.6,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Argynnis",1,1,1,1,0,6.95,6.95,6.95,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Athyma",1,1,1,1,3.1,0,3.1,3.1,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Calinaga",1,1,1,1,0,5.1,5.1,5.1,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Callerebia",1,1,1,1,50.2,46,96.2,96.2,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Dophla",1,1,1,1,3.1,0,3.1,3.1,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Euthalia",1,1,1,1,0,5.1,5.1,5.1,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Hestina",1,1,1,1,42.02,174.65,216.67,216.67,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Junonia",1,1,1,1,46.32,0,46.32,46.32,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Kallimoides",2,1,2,1,22.4,5.1,27.5,27.5,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Lethe",2,2,2,1,0,23.375,23.375,37.995,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Limenitis",2,2,2,1,6,2.55,8.55,15.39,0.5,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Lopinga",1,1,1,1,8.9,111.95,120.85,120.85,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Maniola",1,1,1,1,0,24.6,24.6,24.6,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Melanargia",1,1,1,1,0,103.05,103.05,103.05,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Melitaea",1,1,1,1,22.4,5.1,27.5,27.5,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Ninguta",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Parasarpa",1,1,1,1,21.55,16.85,38.4,38.4,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Polyura",2,2,2,1,0,103.425,103.425,162.085,0,0.5
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Symbrenthia",1,1,1,1,22.4,35.2,57.6,57.6,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Telchinia",2,2,2,1,21.05,10.175,31.225,43.525,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Nymphalidae","Ypthima",1,1,1,1,0,12.05,12.05,12.05,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Papilionidae","Graphium",1,1,1,1,3.1,11.55,14.65,14.65,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Papilionidae","Iphiclides",1,1,1,1,8.9,0,8.9,8.9,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Papilionidae","Ornithoptera",1,1,1,1,3.1,24.6,27.7,27.7,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Papilionidae","Papilio",2,2,2,1,9.225,5.1,14.325,21.705,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Papilionidae","Parnassius",5,5,5,1,0,5.1,11.55,39.28,0.2,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Papilionidae","Zerynthia",1,1,1,1,0,100.4,100.4,100.4,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Pieridae","Aporia",1,1,1,1,23.92,29.9,53.82,53.82,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Pieridae","Colias",1,1,1,1,0,18.5,18.5,18.5,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Pieridae","Delias",1,1,1,1,54.5,27.67,82.17,82.17,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Pieridae","Pieris",3,1,3,1,50.2,0,50.2,50.2,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Pieridae","Pontia",2,1,2,1,73.15,29.9,103.05,139.41,0,0.5
"ZBJ_ART","ZBJ-Art","Lepidoptera","Plutellidae","Plutella",1,1,1,1,266.32,90,356.32,356.32,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Psychidae","Eumeta",1,1,1,1,169.8,47.8,217.6,217.6,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Pyralidae","Amyelois",1,1,1,1,42.02,0,42.02,42.02,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Pyralidae","Nyctegretis",1,1,1,1,22.4,50.2,72.6,72.6,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Saturniidae","Antheraea",1,1,1,1,18.45,6.45,24.9,24.9,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Saturniidae","Gonimbrasia",1,1,1,1,18.45,106.85,125.3,125.3,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Saturniidae","Loepa",1,1,1,1,22.4,6.45,28.85,28.85,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Scythrididae","Scythris",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Sphingidae","Adhemarius",1,1,1,1,0,23.3,23.3,23.3,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Sphingidae","Ambulyx",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Sphingidae","Amplypterus",1,1,1,1,0,84.9,84.9,84.9,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Sphingidae","Cechenena",1,1,1,1,0,23.8,23.8,23.8,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Sphingidae","Manduca",1,1,1,1,0,84.9,84.9,84.9,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Sphingidae","Orecta",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Sphingidae","Theretra",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Tortricidae","Acleris",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Tortricidae","Ancylis",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Tortricidae","Choristoneura",2,2,2,1,236.45,0,236.45,327.37,0,0.5
"ZBJ_ART","ZBJ-Art","Lepidoptera","Tortricidae","Leguminivora",7,1,7,1,3.1,0,3.1,7.8,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Tortricidae","Lobesia",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Tortricidae","Matsumuraeses",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Zygaenidae","Histia",1,1,1,1,31.3,0,31.3,31.3,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Zygaenidae","Pidorus",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Acaridae","Rhizoglyphus",1,1,1,1,38.02,56.9,94.92,94.92,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Allothyridae","Allothyrus",1,1,1,1,78,6.45,84.45,84.45,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Ameronothridae","Ameronothrus",1,1,1,1,17.62,0,17.62,17.62,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Argasidae","Alectorobius",6,5,6,1,254.8,7.15,284.825,536.895,0,0.833333333333333
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Argasidae","Argas",2,2,2,1,154,3.925,157.925,236.105,0,0.5
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Argasidae","Chiropterargas",1,1,1,1,187.6,46.12,233.72,233.72,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Argasidae","Navis",2,1,2,1,17.8,11.2,29,29,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Argasidae","Ogadenus",3,1,3,1,78,0,78,78,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Argasidae","Ornithodoros",19,9,19,1,92,15.85,123.9,167.486,0,0.0526315789473684
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Argasidae","Otobius",2,2,2,1,47.9,66.49,114.39,178.982,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Argasidae","Reticulinasus",2,2,2,1,78,3.225,81.225,83.805,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Argasidae","Secretargas",1,1,1,1,337.65,6.45,344.1,344.1,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Arrenuridae","Arrenurus",1,1,1,1,250.64,0,250.64,250.64,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Blattisociidae","Blattisocius",2,2,2,1,530.535,0,530.535,567.123,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Demodicidae","Demodex",1,1,1,1,619.95,60.12,680.07,680.07,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Dermanyssidae","Dermanyssus",1,1,1,1,545,29.7,574.7,574.7,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Ereynetidae","Riccardoella",1,1,1,1,169.8,10.75,180.55,180.55,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Eriophyidae","Aceria",1,1,1,1,0,21.75,21.75,21.75,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Eriophyidae","Epitrimerus",1,1,1,1,63.22,25.5,88.72,88.72,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Eriophyidae","Leipothrix",1,1,1,1,216.12,5.6,221.72,221.72,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Eviphididae","Copriphis",2,2,0,0,,11.2,,,,
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Fortuyniidae","Fortuynia",1,1,1,1,0,51.72,51.72,51.72,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Glycyphagidae","Lepidoglyphus",1,1,1,1,38.02,179.63,217.65,217.65,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Haemogamasidae","Eulaelaps",2,2,2,1,196.015,11.625,207.64,211.328,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Histiostomatidae","Histiostoma",1,1,1,1,45.2,107.3,152.5,152.5,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Hygrobatidae","Hygrobates",1,1,1,1,91.47,6.45,97.92,97.92,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Ixodidae","Amblyomma",33,17,32,0.96969696969697,78,0,84.45,153.835,0,0.03125
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Ixodidae","Dermacentor",23,5,23,1,99.65,11.2,110.85,111.69,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Ixodidae","Haemaphysalis",55,13,55,1,78,10.75,88.75,89.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Ixodidae","Hyalomma",2,2,2,1,78,120.035,198.035,260.487,0,0.5
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Ixodidae","Ixodes",24,18,24,1,78,5.6,83.6,181.567,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Ixodidae","Rhipicentor",1,1,1,1,108.1,17.65,125.75,125.75,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Ixodidae","Rhipicephalus",19,9,19,1,78,0,86.4,116.87,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Laelapidae","Echinolaelaps",1,1,1,1,119.2,0,119.2,119.2,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Laelapidae","Tropilaelaps",1,1,1,1,1780.8,11.2,1792,1792,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Liodidae","Poroliodes",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Macrochelidae","Macrocheles",1,1,1,1,1841,11.2,1852.2,1852.2,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Parasitidae","Cycetogamasus",1,1,0,0,,17.65,,,,
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Parasitidae","Poecilochirus",1,1,0,0,,25.5,,,,
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Phytoseiidae","Amblyseius",1,1,1,1,484.8,24.2,509,509,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Phytoseiidae","Neoseiulus",1,1,1,1,502.42,13.45,515.87,515.87,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Phytoseiidae","Typhlodromus",1,1,1,1,1780.8,10.75,1791.55,1791.55,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Psoroptidae","Psoroptes",1,1,1,1,20.4,17.8,38.2,38.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Pyroglyphidae","Dermatophagoides",1,1,1,1,20.4,29.85,50.25,50.25,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Rhinonyssidae","Ptilonyssus",1,1,1,1,619.2,27.8,647,647,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Sarcoptidae","Sarcoptes",2,1,2,1,20.4,17.8,38.2,38.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Sperchontidae","Sperchon",1,1,1,1,250.64,0,250.64,250.64,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Tetranychidae","Oligonychus",1,1,1,1,122.4,0,122.4,122.4,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Tetranychidae","Tetranychus",7,4,7,1,140.02,5.6,140.02,145.62,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Trombiculidae","Leptotrombidium",2,2,2,1,801.045,13.835,814.88,909.304,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Trombiculidae","Pentidionis",1,1,1,1,982.79,0,982.79,982.79,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Trombiculidae","Walchia",1,1,1,1,1067.29,5.6,1072.89,1072.89,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Unionicolidae","Neumania",1,1,1,1,250.64,0,250.64,250.64,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Acari","Urodinychidae","Uroobovella",1,1,1,1,179.4,117.13,296.53,296.53,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Attelabidae","Deporaus",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Brentidae","Cylas",4,1,4,1,169.8,27.67,197.47,197.47,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Buprestidae","Anthaxia",1,1,1,1,0,19.05,19.05,19.05,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Buprestidae","Lamprodila",1,1,1,1,0,11.2,11.2,11.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cantharidae","Lycocerus",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cantharidae","Podabrus",1,1,1,1,0,10.75,10.75,10.75,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cantharidae","Themus",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Carabidae","Amara",1,1,1,1,0,11.2,11.2,11.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Carabidae","Bembidion",2,1,2,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Carabidae","Blethisa",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Carabidae","Carabus",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Carabidae","Harpalus",1,1,1,1,17.62,0,17.62,17.62,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Carabidae","Pterostichus",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Carabidae","Rhyzodiastes",1,1,1,1,169.8,0,169.8,169.8,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Carabidae","Scarites",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Aegolipton",1,1,1,1,60.2,0,60.2,60.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Allotraeus",1,1,1,1,0,10.75,10.75,10.75,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Batocera",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Callipogon",1,1,1,1,0,46.12,46.12,46.12,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Chlorophorus",2,2,2,1,0,25.035,25.035,36.103,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Grammoptera",1,1,1,1,14,208.85,222.85,222.85,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Mesosa",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Monochamus",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Morimospasma",2,2,2,1,24.97,0,24.97,44.946,0.5,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Rhagium",1,1,1,1,83.07,0,83.07,83.07,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Stenocorus",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Xylotrechus",1,1,1,1,0,11.2,11.2,11.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cerambycidae","Xystrocera",1,1,1,1,26.02,0,26.02,26.02,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Adiscus",1,1,1,1,17.62,0,17.62,17.62,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Agetocera",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Altica",1,1,1,1,0,117.13,117.13,117.13,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Aspidomorpha",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Basilepta",1,1,1,1,18.32,0,18.32,18.32,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Basiprionota",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Brontispa",1,1,1,1,0,10.75,10.75,10.75,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Bruchidius",1,1,1,1,0,11.2,11.2,11.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Chaetocnema",1,1,1,1,0,11.2,11.2,11.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Chrysodinopsis",1,1,1,1,0,17.65,17.65,17.65,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Downesia",1,1,0,0,,0,,,,
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Glyphocassis",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Macroplea",1,1,1,1,0,11.2,11.2,11.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Mimastra",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Monolepta",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Oomorphoides",1,1,1,1,26.2,14.3,40.5,40.5,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Phyllobrotica",1,1,1,1,0,46.12,46.12,46.12,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Spilopyra",1,1,1,1,173,6.45,179.45,179.45,0,1
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Chrysomelidae","Taophila",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cleridae","Callimerus",1,1,1,1,0,11.2,11.2,11.2,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cleridae","Clerus",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cleridae","Pieleus",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cleridae","Stigmatium",1,1,1,1,8.4,0,8.4,8.4,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Coccinellidae","Cheilomenes",1,1,1,1,17.62,46.12,63.74,63.74,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Coccinellidae","Henosepilachna",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Coccinellidae","Illeis",1,1,1,1,0,46.12,46.12,46.12,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Coccinellidae","Megalocaria",1,1,1,1,17.62,0,17.62,17.62,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Coccinellidae","Nephus",1,1,1,1,117.13,6.45,123.58,123.58,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Coccinellidae","Scymnus",4,4,4,1,0,35.81,35.81,98.182,0.25,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cucujidae","Cucujus",1,1,1,1,83.07,0,83.07,83.07,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Cucujidae","Platisus",1,1,1,1,0,17.65,17.65,17.65,0,0
"ZBJ_ART_DEG","ZBJ-Art degenerate","Coleoptera","Curculionidae","Aclees",1,1,1,1,0,198.1,198.1,198.1,0,1
